       1253.59336946,         29.13053209,         -0.12227067
       1253.52887791,          2.71300532,         -0.13323765
       1253.47996604,         -9.26745585,         -0.21040297
       1253.47372161,         45.80525857,         -0.18150857
       1253.53174254,        103.21865995,         -0.24595894
       1253.60229925,        128.21234891,         -0.31859260
       1253.56231168,        132.13326525,         -0.26834104
       1253.59958743,        177.83415895,         -0.26133465
       1253.64512467,        155.60502255,         -0.20620386
       1253.69056696,         87.03220492,         -0.27110665
       1253.59758971,         38.95585236,         -0.19944438
       1253.60675541,         59.97524845,         -0.24048048
       1253.56013763,         49.74549574,         -0.22839087
       1253.61429655,         40.38856236,         -0.22012901
       1253.59821556,         13.22149522,         -0.22524715
       1253.61824258,         -5.05248883,         -0.11279904
       1253.59881774,         65.20648341,         -0.12178191
       1253.62260654,         21.47561496,         -0.10104591
       1253.67465163,         -1.54874625,         -0.12974662
       1253.73013566,        -45.11668312,         -0.16397701
       1253.72129479,        -12.37102048,         -0.12320049
       1253.74189360,        -33.57316920,         -0.05908986
       1253.72123494,         -1.72719397,         -0.03717986
       1253.75292196,        -30.08986173,          0.06037539
       1253.78788411,         -6.33281546,          0.08776783
       1253.72081259,        -12.73897756,          0.04364625
       1253.81232380,         36.27326676,          0.09061607
       1253.79182537,        -31.66506801,          0.04533177
       1253.74694147,        -31.83381746,          0.13382031
       1253.72621277,         11.60966483,          0.10007773
       1253.77737423,        -29.76342883,          0.06786270
       1253.77856881,         -4.38306695,          0.10485967
       1253.83432505,         -9.44387436,          0.12017244
       1253.85254492,        -73.36414723,          0.16290383
       1253.86071250,         -5.15035913,          0.22537398
       1253.89406611,        -45.54214308,          0.17154627
       1253.87049184,        -65.89179569,          0.21460310
       1253.83370167,       -122.57297933,          0.25134298
       1253.86656683,       -110.72715628,          0.21192016
       1253.99964180,       -134.42402350,          0.15834305
       1253.97435708,       -159.52720956,          0.19917440
       1253.97388416,       -126.92153947,          0.20829294
       1254.03146101,       -157.10842733,          0.16150807
       1254.01559351,       -151.32326977,          0.17506510
       1254.00181829,       -112.22507289,          0.10683209
       1253.95742948,       -129.10358948,          0.08713879
       1253.89810877,        -65.99151976,          0.03128461
       1253.85638844,       -131.39505161,          0.05360911
       1253.82142339,       -112.55289890,          0.04991490
       1253.72599291,       -112.60249309,          0.07174505
       1253.75310910,        -46.60653071,          0.00992544
       1253.85193002,       -170.21800711,          0.00436956
       1253.78051467,       -122.66252872,         -0.05256850
       1253.73301103,       -130.15798446,         -0.06853715
       1253.79918534,        -21.63909571,         -0.03632551
       1253.70261068,         10.02171920,         -0.08862682
       1253.71092225,         22.04244486,         -0.09076629
       1253.72934292,         62.76987835,         -0.21756616
       1253.71795884,         67.68115213,         -0.23106065
       1253.73376525,         87.09067950,         -0.16136260
       1253.77818572,        153.46224690,         -0.25445924
       1253.71046412,        137.46434092,         -0.24994387
       1253.65165046,        144.15117390,         -0.32208103
       1253.61114221,         94.57356382,         -0.32314205
       1253.56281941,         97.08273412,         -0.31774606
       1253.57727704,        112.11113437,         -0.36180462
       1253.56385838,         80.28158019,         -0.34866932
       1253.53442062,         93.17612496,         -0.29739076
       1253.44661641,        145.74337665,         -0.31332774
       1253.48584580,        160.52697239,         -0.32059612
       1253.54916995,        158.15389283,         -0.31594408
       1253.50532297,        107.47116800,         -0.28781425
       1253.44573847,        152.18089430,         -0.23426686
       1253.42816972,         99.62804250,         -0.18536619
       1253.47512495,        100.12329079,         -0.11044976
       1253.44330275,          9.26268615,         -0.14618379
       1253.47491692,         74.69147528,         -0.13888348
       1253.49956936,          9.05435100,         -0.11938860
       1253.50578077,        -10.39530427,         -0.19384318
       1253.60305675,        -37.56695767,         -0.18190234
       1253.50899813,         70.14551890,         -0.16147767
       1253.46324985,         10.27258671,         -0.22760441
       1253.45884592,         10.67169491,         -0.15383543
       1253.42379373,        -76.82945637,         -0.10919365
       1253.41997408,       -102.05302326,         -0.09207984
       1253.37040520,        -70.83742741,          0.00036597
       1253.41349658,        -90.91282505,          0.10614691
       1253.44560201,       -111.53557480,          0.14160927
       1253.44680346,        -83.65284581,          0.06865531
       1253.41866654,       -189.17377518,          0.15221075
       1253.45202562,       -199.47996263,          0.15181944
       1253.43265526,       -200.17443017,          0.18556196
       1253.39418551,       -140.24794960,          0.20070873
       1253.35830285,       -102.85350327,          0.19751917
       1253.31996199,       -126.99022030,          0.18876917
       1253.34804075,        -60.68377414,          0.19411805
       1253.29124844,        -78.23146418,          0.09863069
       1253.31198328,       -120.98065135,          0.16840784
       1253.33347737,       -113.52249395,          0.17173433
       1253.29550555,       -154.31422534,          0.15359038
       1253.31014128,        -77.53948142,          0.14865526
       1253.39444088,        -46.10074814,          0.07084365
       1253.44922006,         -4.64773015,          0.02426995
       1253.48673113,        -16.79215887,         -0.03765236
       1253.49211229,         43.00058307,          0.00597732
       1253.55143781,         72.48395289,          0.05291591
       1253.60285288,        150.16280643,          0.06106224
       1253.60655179,        131.68023904,          0.11429278
       1253.49761509,         74.93288426,          0.16103008
       1253.43157869,         85.22494788,          0.13004753
       1253.53647986,        140.24333922,          0.16584881
       1253.54490294,        158.29717890,          0.14035030
       1253.53195083,        148.25344508,          0.07253949
       1253.45993297,        126.83381814,          0.08996752
       1253.41211347,         97.81019932,         -0.00959059
       1253.44079351,         45.93081307,         -0.06400215
       1253.36625514,         51.25721630,         -0.06260503
       1253.39254669,         28.89679986,         -0.00124087
       1253.37194056,         71.44574446,          0.02965509
       1253.38216958,         80.82761919,          0.04475510
       1253.43454342,         98.21078990,          0.02766400
       1253.49110089,        -22.35114438,         -0.04978329
       1253.59393653,        -28.75470285,         -0.03477014
       1253.60088697,        -71.80991991,         -0.01063166
       1253.60009639,        -70.45828268,         -0.08388150
       1253.70172448,        -46.16948765,         -0.03695754
       1253.75087808,        -10.44177333,         -0.05004276
       1253.69207225,        -80.71682255,          0.00237706
       1253.65223829,        -87.55687508,          0.04133650
       1253.65416944,       -162.71214150,          0.02475073
       1253.64621596,       -222.97141775,         -0.03081411
       1253.62822022,       -282.96108541,         -0.04262793
       1253.62957389,       -294.59280292,         -0.01463093
       1253.63410769,       -290.66436527,          0.01429561
       1253.57077124,       -351.32982674,         -0.04138425
       1253.58175474,       -396.92571654,         -0.06068669
       1253.61778377,       -381.60732876,         -0.06116656
       1253.56857085,       -378.58790237,         -0.03289480
       1253.54895034,       -374.01221405,         -0.00531846
       1253.53390954,       -386.41868498,         -0.06847882
       1253.53512889,       -384.12604621,         -0.11234684
       1253.57954529,       -322.83884812,         -0.13906224
       1253.68099073,       -250.50745419,         -0.18824647
       1253.71231220,       -253.04754095,         -0.10290008
       1253.67907575,       -261.86969448,         -0.09138613
       1253.81217105,       -193.15427105,         -0.09467459
       1253.79617420,       -186.05695042,         -0.14635757
       1253.83510648,       -131.80558087,         -0.27215226
       1253.82747579,       -122.76746814,         -0.27449838
       1253.80784359,       -107.38427854,         -0.27235829
       1253.77560644,         10.74429389,         -0.24194909
       1253.70132400,        -11.21073149,         -0.24957035
       1253.70547227,        -46.73346126,         -0.22683121
       1253.71514441,        -34.05062613,         -0.19511882
       1253.64777622,       -104.25153216,         -0.16999372
       1253.56233360,       -182.40339215,         -0.16905616
       1253.63632965,       -137.68848685,         -0.21706128
       1253.68218619,        -59.17788762,         -0.24987070
       1253.63641878,        -43.64832298,         -0.19651409
       1253.57524337,        -48.36137393,         -0.09553502
       1253.58445075,         -9.40949533,         -0.12540010
       1253.57984447,        -60.18082765,         -0.18130174
       1253.62170017,        -15.83773116,         -0.13616392
       1253.61956568,        -59.56221083,         -0.12486136
       1253.60367480,         18.78451991,         -0.09966126
       1253.59816063,          9.26600416,         -0.10700588
       1253.62885770,         -1.78871023,         -0.16313852
       1253.71342391,        -75.61892978,         -0.18022666
       1253.74036800,        -81.09374770,         -0.11820445
       1253.72667698,       -128.00702204,         -0.05202067
       1253.71912497,       -119.11345438,          0.00480491
       1253.72715646,       -180.77767875,          0.00996181
       1253.77108419,       -162.79822956,         -0.01494543
       1253.72849880,       -164.21691954,         -0.07269276
       1253.63435004,       -100.19023917,         -0.11372686
       1253.59689949,        -25.20633337,         -0.15105163
       1253.56854858,        -52.96776605,         -0.09263959
       1253.56330365,        -68.03576635,         -0.06526687
       1253.56074739,        -65.05235734,         -0.01232732
       1253.52506432,        -96.70460088,         -0.02648626
       1253.61576394,        -96.46676753,         -0.02679780
       1253.59154714,       -109.49394101,         -0.04360966
       1253.59181169,       -100.55473994,         -0.01026692
       1253.63162018,        -92.04691923,         -0.05819661
       1253.66697325,          7.41589043,         -0.09240262
       1253.65735208,         74.84529517,         -0.09072554
       1253.63031630,        -17.90970176,         -0.10710655
       1253.59489340,         67.04403364,         -0.14672225
       1253.64868353,         92.11035964,         -0.19678916
       1253.61942928,        123.08039221,         -0.09675164
       1253.64888386,        191.36209531,         -0.11560236
       1253.57917249,        237.59287568,         -0.15893655
       1253.60295560,        289.22330862,         -0.08800952
       1253.53246865,        294.31152076,         -0.10586312
       1253.56746823,        337.84451393,         -0.10671527
       1253.60085324,        288.72321314,         -0.16802906
       1253.60653224,        277.30743776,         -0.22853838
       1253.55571057,        221.23987617,         -0.26585157
       1253.53870213,        267.51872894,         -0.24899866
       1253.56024435,        237.94597543,         -0.24201169
       1253.56004740,        186.21518872,         -0.23389936
       1253.61077101,        174.03467815,         -0.24779665
       1253.59903984,        200.68867002,         -0.13694257
       1253.65763301,         80.83255229,         -0.12657393
       1253.76119194,         56.94085858,         -0.06866139
       1253.76168356,         11.77485178,         -0.03350573
       1253.74700740,          0.92855304,         -0.09298426
       1253.72840968,         34.83437926,         -0.16715321
       1253.77220492,          8.83624593,         -0.13545274
       1253.69356046,        114.63627130,         -0.08674382
       1253.72017589,        171.30126737,         -0.14206667
       1253.72283472,        172.10829659,         -0.12710051
       1253.68978287,        211.47590392,         -0.10248361
       1253.68826699,        148.06628569,         -0.15160360
       1253.76047622,         57.90327771,         -0.14661914
       1253.80903908,        138.98333772,         -0.08668032
       1253.88572656,         67.60219790,         -0.08766539
       1253.89950182,         36.56540199,         -0.02117440
       1253.88785542,        -40.43287687,         -0.05172601
       1253.87469920,        -30.37462682,         -0.03581651
       1253.88388948,        -54.12246207,         -0.06853917
